Description,TotalSalesDollars,ProfitMargin
Provenance Cab Svgn Rutherfd,7824.069999999985,2.963547105278761
Provenance To Kalon Cab Svgn,3739.3199999999983,36.55049581207276
Proximo Red Rioja,279.6000000000001,15.007153075822622
Prunotto Barbaresco,8233.389999999981,68.82924287565625
Pulenta Est Malbec Mendoza,3378.699999999996,90.70885251724035
Pumpkin Face Rum,8739.969999999965,60.852954872842645
Pumpkin King Liqueur,4917.579999999984,16.75905628378157
Punto Final Perdriel Malbec,1119.3000000000002,32.457786116322715
Pura Vida Silver Tequila,9469.539999999975,38.34399559007073
Purity Vodka,479.88,26.481620405101275
Puydeval VDP D'Oc Red Blend,1138.33,14.105751407764
QM Alvarinho White,1821.1000000000006,1.5216078194497846
Quara Malbec,11.99,32.44370308590492
Quattro Mani Barbera,1918.8000000000002,33.333333333333336
Quattro Mani Montepulciano,811.4200000000002,58.33970077148704
Queens Peak Cab Svgn Sonoma,1804.71,20.90197317020463
Querceto Il Picchio Chianti,1349.73,89.92094715239345
Querceto Il Querciolaia Tosc,4538.219999999995,57.58821740682465
Querceto Il Sole Alessandro,2855.5799999999986,87.32026418450893
Querceto La Corte Toscana,2988.379999999996,72.18492962742353
Querceto Vin Santo Chianti C,406.89000000000004,34.63098134630982
Querry Cider,2656.199999999996,93.50801897447481
Quinta do Casal Monteiro,599.5,0.6772310258548889
Quinta do Crasto RSV Douro,9183.479999999972,5.366919729775348
Quinta do Noval 2013 Port,3599.599999999998,89.86554061562396
Quinta do Noval Port 11,3419.619999999999,71.35588164766845
Quinta dos Murcas Rsv Red Al,503.88,33.341271731364614
Quivira Znfdl Dry Creek Vly,137.88,35.0739773716275
Quota 31 Primitivo IGP,287.76,31.02585487906589
R M Woodbridge Sweet White,1334.0799999999997,32.981530343007904
R Mondavi Malbec Private Slt,85.9,28.055878928987205
R Mondavi Pvt Sel Cab Svgn,867.4200000000005,31.05070208203641
R Mondavi Pvt Sel Znfdl,4906.189999999958,44.72411382355708
R Mondavi RSV Cab Svgn,4193.659999999998,37.170872221400856
R Mondavi Rsv Cab Svgn,6289.629999999996,47.81187446638352
R Mondavi Winery Cab Svgn Na,123.99,32.43003468021614
R Perrin Chtnf du Pape,221.94,34.19843200865099
R Stemmler Carneros Pnt Nr E,73.98,65.5177074885104
R Stuart Big Fire Rose,227.88,34.228541337546076
R Young Est Cab Svgn Alexndr,209.96,2.610020956372651
Raeburn Chard RRV,7974.1899999999805,92.99715707802295
Rage Znfdl,1196.79,65.31221016218383
Rain Svgn Bl Marlboro,1607.0400000000004,44.28016726403825
Rainstorm Pnt Gris,1306.9100000000005,21.907399897468093
Rainstorm Pnt Nr,8844.429999999946,39.457489063738024
Ram Island Lavender Lemonade,3880.379999999986,37.79475206036503
Ram Island Mead Iced Tea,1877.2700000000018,31.799900919953018
Ramey Annum Cab Svgn Napa,2374.7499999999995,10.531213811980198
Ramey Chard Sonoma Coast,4254.879999999995,15.928298800436108
Ramon Bilbao Valinas Albarin,111.91999999999999,2.0014295925661014
Ramon Cardova Garnacha,2500.609999999996,67.39515558203793
Ramos Pinto 10-Yr Tawny Red,4668.869999999989,47.791221430453064
Ramos Pinto Fine Ruby Red P,1678.8800000000008,27.034689793195525
Rampolla Sammarco Toscna IGT,989.82,92.54207835768119
Ranch 32 Chard,13.99,32.4517512508935
Rancho Zabaco Monte Rsso Znf,5740.719999999987,10.301843671176947
Ransom Selection Pnt Nr,6497.399999999972,86.1538461538461
Rastignac Pineau des Charent,167.88,34.66761972837741
Ravage Knight Fall Dark Red,8249.119999999966,17.766864829217752
Ravenswood Barricia Znfdl,3058.2999999999984,49.24238956282899
Ravenswood Belloni Znfdl,3997.5899999999906,48.32611648518219
Ravenswood Big River Znfdl,1328.5200000000002,75.46292114533466
Ravenswood Mendocino OV Znfd,9323.509999999927,19.362557663368623
Ravenswood Petite Sirah Vnts,7078.17999999993,34.93920753639993
Ravenswood Teldschi Znfdl,1811.3700000000003,43.2385432021067
Ravenswood Vntrs Blend Znfdl,5385.039999999972,35.02833776536445
Ravenswood Znfdl Lodi,1562.1000000000006,94.3921643940849
Ravines Cabernet Franc,409.7500000000001,75.95607077486272
Ravines Finger Rsl Lakes,2724.4099999999953,38.46153846153834
Ravines Gewurztraminer,16.99,35.49146556798116
Ravines Meritage,1472.3900000000003,90.30555763079076
Raymond Family Clsc Cab Svgn,7258.129999999958,36.113571953106025
Raymond R Field Blend Lot 7,8287.719999999943,37.285526055416476
Rebel Newmans Own Cab Svgn,529.47,17.479743894838247
Rebel Newmans Own Chard,199.8,22.042042042042052
Rebel Yell American Whisky,3358.3999999999887,94.36160076226773
Recanati Galilee Merlot,1512.1100000000004,10.720780895569789
Red Car Ritchie Vyd Chard,1006.8100000000001,96.37071542793576
Red Diamond Chard Wash,5028.639999999971,33.30681854338309
Red Diamond Malbec,7441.2499999999345,36.12887619687491
Red Diamond Pnt Nr,7962.729999999933,45.15323262247951
Red Diamond Shiraz Wash,527.4900000000001,58.54518569072401
Red Guitar Temp/Garnacha Nvr,5232.96999999996,46.217348847785836
Red Newt Clrs Rsl Finger Lak,1232.0800000000004,32.03201090838261
Red Rock Pnt Nr,7181.6499999999405,46.492519128612095
Red Sox Club Series Cab Svgn,9747.029999999957,36.70030768346842
Red Sox Club Series Chard Rs,1499.2500000000002,77.17191929297982
Red Stag Hardcore Cider,6865.69999999997,74.52554000320423
Red Truck Pnt Nr Cal,2283.810000000001,33.178767060307145
Red Truck Znfdl Sonoma Cnty,71.94,31.943286071726433
Redtree Moscato,8.99,35.483870967741936
Redtree Pnt Nr,6210.719999999955,47.323820748640664
Redwood Creek Malbec,4273.029999999968,44.79982588467628
Regnard Macon Lugny Chard,131.94,31.51432469304229
Remy Martin VS Cognac,3213.069999999998,76.85802154917594
Remy Martin XO Excelence VAP,1759.89,86.36392047230224
Renacer Enamore Red,7399.169999999992,44.80353877529502
Rene Junot White,8612.279999999968,39.46318512635426
Rentas De Fincas Rioja,899.2500000000001,55.296080066722276
Renwood BBQ Zinfandel,1151.04,47.54743536280234
Renwood California Znfdl,6094.439999999987,42.14907358182199
Renzo Masi Chiant Rufina RS,7345.979999999948,20.52455901050581
Renzo Masi Chianti Rufina,9448.829999999902,35.8758703458516
Revana Cab Svgn Napa Vly,9679.119999999994,79.94621411863886
Revel Stoke Roasted Pecan,1182.0900000000001,64.51031647336498
Revelation Chard Pays D'Oc,81.48,34.609720176730484
Rex Goliath Cab Svgn Free Ra,314.7300000000001,13.869030597655158
Rex Goliath Chard Free Range,583.5400000000001,26.174726668266118
Rex Goliath Free Range Red,5864.679999999931,37.25216039067693
Rex Goliath Malbec,6435.759999999924,43.36442005295352
Rex Goliath Moscato,301.5400000000001,2.1025402931617796
Rex Goliath Pink Moscato,257.59000000000015,7.061609534531671
Rex Goliath Pnt Grigio Free,133.89999999999998,19.073935772964887
Rex Goliath Svgn Bl,366.68000000000006,13.750409076033614
Rex Hill Williamette Pnt Nr,3947.7499999999973,28.410464672110102
Rhetoric 22 Year Bourbon,9239.159999999994,26.475134103100206
Rhiannon Proprietor's Red,1307.8100000000004,25.18638028459793
Rhone Roger Sabon 13 CDR Rou,1440.9700000000007,99.34835562156047
Rhum Barbancourt 3 Star,246.33000000000007,48.45938375350142
Rib Shack Red,395.64,32.84804367606915
Ricardo Santos Malbec Mendza,1218.3,58.07929081507017
Rickshaw Pnt Nr,1902.8799999999999,30.88371310855124
Ridge East Branch Znfdl,3448.849999999995,24.593995099815775
Ridge Estate Cab Svgn,5206.009999999992,41.50606702637905
Ridge Estate Merlot,2303.5199999999995,18.014169618670543
Ridge Lytton Petite Sirah,7869.5199999999795,56.724171232806974
Ridge Pagoni Ranch Znfdl,4564.799999999991,20.072292323869444
Ridge Ponzo Vyds Znfdl,2275.2399999999993,58.97487737557356
Ridge Santa Cruz Mt Chard,4319.099999999994,36.500659859692895
Ridge Znfdl Paso Robles,8485.339999999982,30.520167724569507
Riebeek Cellars Cab Svgn,674.35,42.61140357381182
Riebeek Cellars Cape Rose,2559.0299999999957,88.15176062805045
Riebeek Cellars Chard,403.61,59.02975644805629
Riebeek Clrs Svgn Bl Swartld,2112.03,36.371168970137724
Righetti Campolieti Valpo,6592.119999999965,25.296262810749422
Right Gin,359.88,22.474158052684228
Right Hand Man Syrah,37.98,38.493944181147974
Riglos Gran Cab Svgn,1849.2600000000004,99.06827595903226
Rihaku Nigori Dreamy Clouds,9854.519999999915,32.28345977277369
Rio Madre 2014 Rose Rioja,947.0700000000004,86.63879121923407
Rioja Bordon Gran Rsva Tempr,5297.879999999984,32.25856380287942
Rioja Vega Tempranillo Garna,9628.669999999882,61.016422828905235
Riojana Cab Svgn,449.4000000000001,18.93190921228305
Riojana Chard,89.88,30.97463284379172
Riojana Malbec,179.76,33.778371161548726
Riondo Blu Prosecco,2704.129999999994,91.719333020232
Riondo Prosecco,575.64,33.771106941838646
Rittenhouse Rye Bonded Whsky,347.88,23.07692307692307
Riunite Bianco,227.76,17.808219178082194
Riunite Lambrusco Cuties,3645.71999999999,34.07337919533025
Riunite Peach Moscato,59.94,31.931931931931935
Riunite Sweet White,161.73,97.4649106535584
Rob Stuart Vignette Pinot Nr,3636.579999999993,0.5026700911293842
Robert Sinskey Abraxas,3656.0499999999975,47.85629299380476
Robert Sinskey Aries Pnt Nr,3134.029999999996,69.98114249065895
Robert Sinskey Marcien Red,4599.539999999999,69.611091543937
Robert Sinskey Merlot,8517.869999999983,9.565654324379032
Robert Sinskey POV Napa Red,8998.489999999978,61.88793897642818
Robert Sinskey Pnt Bl,874.6500000000002,94.3989024181101
Robert Sinskey Pnt Gris,574.77,29.97546844824886
Robert Sinskey Pnt Nr,5884.969999999985,33.618013345862266
Rocca delle Macie Sasyr Tscn,1052.1900000000003,50.267537231868786
Rocca di Montemassi Le Faca,90.87,31.473533619456372
Rochioli Pinot Noir RRV,6599.119999999997,37.94293784625825
Rochioli RRV Chard Cal,1594.71,79.44579265195553
Rochioli Svgn Bl RRV,3587.079999999998,49.02483356936558
Rock Hills Farm Bourbon,649.87,30.07216827980981
Rodney Strong Bros Ridge Cab,1532.79,96.92782442474181
Rodney Strong Symmetry,5863.979999999992,87.08982636366424
Roger Didier Raimbault Sance,3988.6699999999964,15.489624361002482
Rombauer Cab Svgn Diamond,5000.3299999999945,36.64018174800456
Rombauer Vyds Chard Carneros,1385.2300000000005,44.8178280863106
Ron Barcelo Imperial Rum,173.94,20.627802690582957
Ron Rio Silver Rum,6018.3899999999785,27.34767936275293
Ron Virgin Black Spiced Rum,1104.1500000000003,89.54489879092515
Ron Virgin Bold Coconut Rum,1956.220000000001,73.91142100581735
Ron Zacapa XO Rum,659.94,23.66578779889082
Roncolato Pnt Grigio Veneto,428.58,31.009379812403747
Roncolato Valpo Super S Barb,173.88,33.33333333333333
Root 1 Pnt Nr,9121.52999999989,41.584799918434065
Rosatello Sweet Moscato,2716.11,30.600748865104876
Rose 'N' Blum Pink Moscato,89.70000000000002,32.77591973244148
Rosemount Cab Svgn/Merlot,1845.3600000000015,91.22989552174103
Rosemount Gewurz/Rsl,9045.219999999934,34.26528044646731
Rosemount Pnt Nr Ausl,7923.329999999924,38.65988164067324
Rosenblum RSV Znfdl Monte Rs,7476.599999999984,92.4927105903753
Rosenblum Znfdl Paso Robles,215.88,33.79655364091162
Rosita Tequila Liqueur,65.61,25.925925925925934
Rosso del Popolo Lange Rosso,359.76,33.3555703802535
Rothman & Winter Apricot,65.97,25.92087312414734
Rothman & Winter Pear Liquer,21.99,21.282401091405184
Rothman & Winter Violette,2968.6499999999946,19.47012952015211
Round Hill Cab Svgn,3105.780000000001,29.83405134941949
Round Hill Chard,4432.750000000001,36.793043997687974
Round Hill Comm Man Cab Svgn,3643.4400000000023,29.73783018246497
Round Hill Comm Man Wh Znfdl,1006.3199999999999,27.55783448604816
Round Hill Common Man Chard,5594.520000000002,24.21284517102704
Round Hill Common Man Merlot,2373.360000000001,29.876630599656224
Round Hill Merlot Cal,2350.320000000001,28.08638823649548
Round Pond Est Cab Rutherfrd,6775.85999999999,89.07887707243064
Royal Thistle Scotch,203.88,73.74926427310183
Royal Tokaji Mad Cuvee,3249.209999999994,40.2162371776523
Rozes Infanta Isabel 10 Yr,3325.64999999999,74.24744035000668
Rozes Vintage 2000 Old Port,6448.499999999985,81.07218733038688
Rozes White RSV Porto,892.5300000000002,49.621861450035304
Ruca Malen Cab Svgn Rsv,2996.169999999993,44.44106976573411
Ruca Malen Malbec Rsv,9945.949999999924,29.02437675636767
Ruca Malen Petit Verdot,227.87999999999997,31.964191679831483
Ruca Malen Yauquen Bonarda,231.70999999999998,69.31077640153639
Ruffino Chianti Clsc Santdam,9044.399999999941,42.50165848480788
Ruffino Greppone Mazzi Bru,8468.369999999984,6.3526983350985375
Ruffino Modus Toscana,1819.3000000000002,55.46418952344309
Ruffino Prosecco,2257.7699999999995,25.902992776057754
Rumson's Grand Rsv Rum,1627.63,95.71032728568532
Russian Standard Vodka,8553.599999999731,66.19996258885043
Ryan Patrick Rsv Cab,3106.929999999996,20.006565967047756
Ryan Patrick Ryan's Rsl,933.2000000000002,19.348478354050584
S A Prum Luminance Rsl Mosel,7942.059999999944,17.94169270944761
S Aviron 12 Fleurie Madrieir,1077.5100000000002,83.45073363588273
S Aviron Cd Brouilly 12 Viel,949.5000000000003,83.22801474460243
S S Pierce 99 Vodka 80 Proof,264.18,51.657960481489894
S S Pierce Manhattan,263.76,42.74340309372156
S S Pierce Ninety Nine Bl W,67.41,73.7427681352915
S S Pierce Ninety Nine Gin,67.41,8.129357662067937
S S Pierce Ninety Nine Rum,149.8,33.04405874499332
S S Pierce Vodka,3522.18,80.80506958758497
SA Prum Rsl Essence Mosel,2533.0499999999997,28.674917589467242
Saarstein Riesling QbA,1494.9800000000007,78.42379162263042
Saint M Pflaz,287.76,28.690575479566306
SakeMoto Junmai Sake,7524.629999999923,35.53171385171029
Salers Apertif Gentiane,21.99,35.06139154160982
Salmon & Trout Bordeaux Blnc,89.8,66.92650334075724
Salmon Creek Cab Svgn,1861.270000000001,27.043362865140523
Salmon Creek Chard Cal,1037.9200000000005,25.531832896562417
Salmon Creek Merlot Calif,149.70000000000002,33.26653306613227
Salmon Creek Pnt Nr Cal,578.7100000000005,20.747870263171606
Salmon Creek Wh Znfdl Cal,224.55,8.082832331329328
Salmon Run Rose,5107.739999999983,34.65857698316652
Salon Brut Bl de Bl 97,5219.82,52.79492396289527
Salted Caramel Martini Wine,199.29000000000005,23.769381303627902
Salviano Orvieto 13 Clsco,9675.889999999905,35.04380475594428
Samos High Peaks Muscat,160.86,65.53524804177546
San Callisto Montepulcno 09,527.76,34.65211459754434
San Felice Campogiovanni Bru,6048.789999999989,20.684136827365304
San Felice Il Grigio Gr Sel,6675.279999999989,16.890677244999353
San Guido Sassicaia Guildal,699.72,78.13411078717202
San Polo Mezzopane 06 Toscan,1684.4100000000003,77.9032420847656
San Quirico Vernaccia,1910.6800000000005,62.13285322502984
San Rocco Pinot Grigio Vene,2428.960000000001,32.43528094328444
San Zopito Montepulciano d'A,1349.5500000000002,79.2627172020303
Sandeman 10 Yr Tawny Port,6569.689999999975,53.484563198567805
Sandeman Rainwater Madeira,4739.039999999974,24.64085553192169
Sanford La Riconda Pnt Nr,759.8000000000001,70.77783627270335
Sans Liege Cotes du Coast Wh,1346.39,20.47623645451912
Sans Liege Groundwork Grenac,1525.2300000000005,7.857831277905664
Santa Barbara Winery Chard,265.85,6.654128267820209
Santa Cristina Pnt Grigio,7543.079999999946,14.653960981455299
Santa Ema Reserve Merlot,563.53,32.86071726438699
Santa Julia Malbec,3417.1500000000005,33.93002941047366
Santa Maria Alla Pieve Ripas,1729.2800000000002,26.55440414507772
Santa Maria Alla Pieve Valpo,3387.5599999999963,28.39477381950421
Santa Marta Pnt Grigio,95.88,34.16770963704631
Santa Rita Organic Svgn Bl,9.99,66.46646646646647
Santa Rita RSV Chard,8522.859999999922,45.90548243195309
Santa Rita Secret Rsv Red,8864.139999999896,39.51900579187536
Santi Amarone Proemio 06,1099.78,10.882176435287052
Sartori Bardolino Chiaretto,1151.28,33.771106941838646
Sartori Family Pnt Grigio,1605.9900000000005,33.08800179328641
Sartori Family Pnt Nr,2876.3999999999996,31.038798498122638
Sartori Valpolicella Cls,1597.7900000000004,26.007798271362336
Sassacaia,8669.489999999996,78.5122308232664
Sassy Bitch Pnt Noir,143.88,31.526271893244374
Satellite Svgn Blanc Marlbor,2063.590000000001,86.180394361283
Sauska Aszu Essencia,1313.64,23.234676166986397
Sauska Tokaji Aszu,1824.75,72.7907932593506
Sauvignon Republic Svgn Bl,96.69,27.272727272727277
Sauvion Muscadet Ch de Cler,4263.35999999999,41.66291375816244
Sauvion Rose d'Anjou,5191.669999999978,63.508851679709856
Sauza Cucumber Chili Tequila,5858.459999999965,75.58146680185563
Sauza Sparkling Margarita,167.76000000000005,96.793037672866
Sauza Sprklg Wild Berry Marg,27.96,82.15307582260371
Savory & James Amontillado,1958.0400000000013,19.293783579497944
Sbragia Cab Svgn Monte Rosse,2437.469999999999,93.6676143706384
Sbragia Home Ranch Merlot,549.7500000000001,66.44474761255115
Scaggs Vyds Mt Vedeer Montag,1247.68,91.37919979481919
Scagliola Barbera D'Asti Frm,3158.4199999999914,33.83400561039996
Scagliola Dolcesvago Moscato,104.78999999999999,68.22215860292012
Scagliola Dolcetto Sempre,1529.9700000000007,83.3330065295398
Scagliola Moscato D'Asti Prm,1519.0500000000002,24.68450676409598
Scala Dei Negre Priorat,787.5800000000002,71.48353183168695
Schlink Haus Auslese,359.7300000000001,16.137102827120355
Schlink Haus Kabinett,659.4,22.58416742493176
Schlink Haus Spatlese,137.88,31.070496083550907
Schlosskellerei Gobelsburg,5124.789999999975,68.99385145537657
Schmitt Sohne Auslese Michls,9370.13999999994,27.271097336858887
Schmitt Sohne Funf Rsl,4538.369999999965,34.73780233872459
Schmitt Sohne Funf Sangria,1858.3000000000013,35.38987246408011
Schmitt Sohne Kabinett,5416.829999999968,32.24007399161465
Schmitt Sohne Kabinett Mchls,5118.059999999979,26.919965768279074
Schmitt Sohne Liebfraumilch,7277.079999999953,32.49655081433726
Schramsberg Brut Rose,1577.5900000000001,44.06911808518057
Schramsberg Mirabelle B Rose,9408.23999999998,38.832130132734584
Schug Cab Svgn,4523.18999999999,95.047963936956
Schug Sonoma Cnty Chard,1403.2200000000003,60.28562876811905
Schug Svgn Bl Sonoma Vly,8634.599999999939,92.66821856252746
Scoresby Scotch,11.99,28.607172643869887
Scorpion Anejo Mexcal,359.91999999999996,44.43765281173594
Scorpion Silver,209.94,22.492140611603315
Scott Family Est Chard Arroy,2818.5899999999965,74.49611330487936
Scott Family Est Pnt Nr Arro,4270.21999999999,73.83647680915732
Screech Honey Rum,1337.0000000000007,84.81675392670158
Screech Spiced Rum,1783.670000000001,95.41170732254285
Sea Hagg Amber Rum,8956.799999999957,30.568953197570174
Sea Hagg Poitin White Whisky,98.88999999999999,44.50399433714227
Sea Hagg Spiced Rum,9319.239999999945,48.93907657705962
Sea Pearl Svgn Bl,818.3700000000001,22.26499016337355
Sea Ridge Chard Cal,77.94,31.947652040030793
Sea Smoke Chard,1511.76,15.542149547547218
Sea Smoke Southing Pnt Nr,4679.279999999996,20.364244071737463
Seagram's Red Berry Vodka,5349.399999999955,45.32097057613892
Seagrams 7 PET,599.4000000000001,20.020020020020034
Seagrams Twisted Lime Gin,203.88,20.0117716303708
Sean Minor Red Napa Vly,7808.089999999954,31.97286404229418
Sebastiani Merlot Sonoma,19.99,31.965982991495746
Sebastiani Pnt Nr Sonoma,9643.09999999994,30.07103524800079
Secco-Bertani Verona,9939.589999999915,36.319304921027424
Secoli 13 Prosecco Valdobbia,3453.1199999999976,85.5464044110833
Secoli 14 Pnt Grigio Venezia,189.81,60.59217111848692
Segal's Cab Svgn Spcl Rsv Ga,5625.3199999999915,83.39187815093183
Segal's Fusion Chard/Colombd,2654.339999999998,16.373938530858837
Seghesio Arneis RRV,197.82000000000002,77.16105550500455
Seghesio Rockpile Znfdl,2963.2199999999975,35.06185838378516
Seifried Nelson Svgn Blanc,287.82000000000005,8.025849489264129
Selbach-Oster Riesling,1512.1100000000006,95.38128839833082
Sella & Mosca Terre Rare,1633.9100000000005,27.584750690062492
Sella & Mosca Vermentino Ca,9020.969999999937,26.0981912144697
Senda 66 Tempranillo,5003.8599999999715,38.384567114187526
Sensi Chianti DOCG,8666.769999999926,39.77756419058028
Sensi Tuscano Bianco,269.64,33.377837116154865
Sequin Delicately Rose,2041.080000000001,26.072471436690414
Sequinot-Bordet Chablis Four,7233.729999999979,4.813422674055805
Seratina Primitivo,1486.5900000000008,73.01206116010468
Serbal Chardonnay,389.70000000000005,39.168591224018485
Sette Ponti Crognolo Toscan,139.93,71.61437861788038
Seven Daughters Moscato 4 Pk,4691.869999999981,24.199945863802384
Seven Daughters Moscato IGT,2022.160000000001,27.98393796732212
Seven Deadly Zins Lodi Znfdl,299.8,22.82188125416945
Seven Falls Cab Svgn,7550.129999999996,30.228088787875183
Seven Falls Chard,1022.0700000000003,7.270539199859136
Seven Falls Merlot,1725.4299999999998,25.928029534666692
Seven Hills Cab Svgn Columbi,2344.9799999999987,22.445820433436484
Sextant Znfdl,1144.5300000000002,33.33333333333335
Shafer Hillside Cab Svgn 06,779.98,66.66709402805199
Shane Judge Vyd Syrah Bennet,1074.75,45.58734589439405
Shane The Unknown Syrah No C,1559.6100000000001,63.60628618693135
Shannon Ridge 09 Cab Svgn,575.6400000000001,58.0571190327288
Shannon Ridge Chard HE Lake,335.79,59.81416957026714
Shardana Valli Di Porto Pino,2324.0699999999983,72.04301075268815
Shatter Grenache VdP Catalan,5457.269999999983,78.57573475382372
Shaya Verdejo Old Vines Whit,2616.099999999996,28.84981460953318
Sheffield Marsala Silver Lne,7982.8899999999785,35.354113610484184
Shellback Spiced Rum,6247.299999999973,70.71438861588193
Shooting Star Chard Lake Cny,344.77,28.938132668155582
Shooting Star Znfdl Lake Cty,794.4700000000003,8.758039951162456
Sidebar Svgn Bl,1943.1900000000005,93.54463536761716
Siduri Pnt Nr 13 Clos Pepe,7631.389999999987,27.564965229139005
Siduri Pnt Nr RRV,1104.6100000000001,18.378432206842252
Siegel Reserve Cab Svgn,2529.810000000001,50.5377874227709
Sierra Cantabria 14 Rose Rio,181.86,40.87759815242495
Sierra Cantabria Crianza,3036.1800000000003,77.32841926368003
Sierra Cantabria Rioja Tint,8327.059999999945,37.00825981799054
Sierra Cantabria Unica Rsv 0,6008.6599999999835,31.75849523853885
Signo 11 Bobal de Manchuela,6019.139999999984,85.10833773595562
Signorello's Cab Svgn Napa,1083.86,73.46243979849795
Sileni Nano Pnt Nr,75.80999999999999,14.523149980213681
Silo Whiskey,354.42,71.68613509395632
Silver Mtn Hard Cider,342.5100000000002,77.46635134740593
Silver Oak Cab Svgn Napa Vly,6599.699999999999,79.59225419337241
Silver Palm 12 Chard No Cst,913.3700000000001,38.66779070913211
Silver Root Marley Rum,764.4900000000002,81.66882496827952
Silverado GEO Cab Svg,437.94,35.059597205096594
Simi Cab Svgn Alexander Vly,367.98,34.20838089026578
Simi Chard Sonoma Cty,5097.829999999971,2.4267188195755804
Simonnet-Febvre Bourgogne Br,2323.4500000000007,29.139856678645998
Simple Life Chard,911.28,40.900711087700806
Simply Naked Cab Svgn,895.1300000000005,80.09227709941574
Simply Naked Undressed Red,523.3800000000001,34.73193473193474
Sivas-Sonoma Cab Svgn,8326.169999999953,32.30681093467906
Six Hats Chenin Blanc,143.88,33.778148457047536
Six Hats Shiraz,4742.049999999967,49.49188642042965
Sixto Chardonnay,5974.33999999999,72.04846058309366
Skinnygirl Chard,152.84,8.924365349384987
Skinnygirl Cucumber Vodka,779.4800000000001,98.564427567096
Skinnygirl Pina Colada,3306.6299999999887,72.75473820778245
Skinnygirl Sprklng Margarita,3302.449999999991,84.9866008569395
Skinnygirl Tangerine Vodka,2368.42,99.54484424215299
Skinnygirl Wh Cherry Vodka,8534.609999999962,67.54380106413753
Skyfall Cab Svgn,1367.2800000000002,5.50582177754375
Skyy Barcraft White Sangria,7817.4799999999395,71.04898253657167
Skyy Infusions Blueberry,6501.329999999843,22.693048960749188
Skyy Infusions Georgia Peach,215.81999999999996,86.84088592345472
Skyy Infusions Grapefuit,4000.5899999999397,31.1976483468678
Skyy Watermelon Fresca Vodka,9124.829999999683,42.755317085357376
Sloane's Gin,7071.499999999972,81.49501520186658
Slow Press Cab Svgn,2848.0999999999967,15.122362276605338
Smashberry Red,477.6,72.16499162479062
Smirnoff Cinn Sugar Twist,233.82000000000002,2.6943802925327223
Smirnoff Coconut,402.6900000000001,9.260224986962706
Smirnoff Fluffed Marshmallow,554.6300000000001,61.39227953770984
Smirnoff Light Strawberry,5.9399999999999995,50.16835016835016
Smirnoff Lime Vodka,416.08000000000004,68.15996923668524
Smirnoff Mango Vodka,467.64000000000016,23.094688221709035
Smirnoff Pineapple,159.39000000000001,6.895037329819943
Smirnoff Pomegrante,782.46,33.86243386243387
Smirnoff Pomegrante Vodka,155.88,25.943033102386448
Smirnoff Root Beer Float,536.5600000000002,43.86461905471897
Smirnoff Sours Watermelon,145.52999999999997,56.95732838589981
Smirnoff Wh Peach Sorbet,346.50000000000034,75.6883116883117
Smith & Hook Cab Svgn,1439.84,56.897988665407276
Smith & Sons Cab Svgn,137.94,31.491953023053497
Smoke Stack Svgn Bl,1034.6399999999999,32.35908141962421
Smoking Loon Red Loonatic,7823.57999999995,46.402030783860795
Smoking Loon Syrah,5998.009999999955,43.94890972172391
Smoking Loon Viognier Cal,6844.699999999964,60.0090581033498
Smugglers Notch Gin,1823.43,36.21690988960366
Snap Dragon Pnt Nr,1564.2600000000002,24.39108588086382
Snoqualmie Rsl Winemkrs Slct,2638.069999999999,34.17005613952626
Sobieski Cytron Vodka,1888.110000000001,23.349804831286367
Sobieski Espresso Vodka,2447.549999999998,25.43849972421399
Sobieski Orange Vodka,729.2700000000001,13.628697190341038
Sobieski Raspberry Vodka,1508.4900000000002,25.916645121943134
Sobieski Vanilla Vodka,669.3300000000003,0.47360793629451414
Sociando Mallet 12 Haut-Medo,2507.429999999999,97.6126950702512
Sokol Blosser Evolution Red,5368.679999999977,35.07752371160105
Sokol Blosser Evolution Sprk,4551.969999999992,54.929843562237814
Sokol Blosser Pnt Gris,4951.139999999975,21.454048966500263
Solar de Randez Crianza,17.99,34.63035019455252
Soli White Blend,7878.139999999918,99.18356363304028
Solimar Vinho Verde Branco,2949.779999999993,1.1417800649537162
Sonoma Loeb Chard Sangiacomo,7816.59999999998,13.969756671698482
Sonoma-Cutrer Pierres Chard,479.88,34.208552138034506
Sorel Artisan Liqueur,1799.2800000000004,45.561002178649254
Soter Vyds Mineral Springs P,4822.089999999994,38.45573185071196
Soter Vyds North Vly Pnt Nr,2729.219999999997,99.12172708685999
Soter Vyds Planet Oregon Pnt,1387.8200000000002,87.583404187863
Southern Comfort & Egg Nog,2124.13,94.89296794452316
Southern Comfort Caramel,4446.6299999999765,83.22019147084416
Southern Comfort Cherry,8047.99999999996,80.25124974569326
Southern Comfort Lime,1106.0400000000004,96.20718961339554
Southern Right Svgn Bl,611.4900000000001,43.81428968584933
Speri Amarone Del Valpoicela,1799.76,16.105480730764096
Spiced Root Marley Rum,299.8,49.28619079386258
Spottswoode Cab Svgn Napa,9989.379999999997,71.48201389876047
Spottswoode Svgn Bl Napa Vly,6010.32999999999,25.95148685679477
Spring 44 Gin,531.8100000000001,69.92911002049604
Spring 44 Honey Vodka,391.86000000000007,88.92461593426223
Spring 44 Vodka,979.6500000000001,82.27938549481958
Spring Mountain Cab Svgn 10,1055.84,31.035005303833902
Spring Vly Frederick Rd,2009.4000000000003,11.22424604359511
